no_pesanan,order_date,sku,product,omset,customer_name,customer_phone,customer_city,packed_date,shipped_date,return_date,package_status,qty
ORD002520,2025-01-12 19:36:30,MDB200,maduboom 200 ml,32000,Tifa Risa Diri,8181332276,Batam,2025-01-12 22:09:30,2025-01-14 00:09:30,2025-01-19 00:09:30,Returned,2
ORD002521,2025-01-19 06:18:08,VTMMD60,vitaman madu 60 ml,50000,Safa Raka Rika,8836268397,Jayapura,2025-01-19 08:15:08,2025-01-20 19:15:08,,Processed,2
ORD002522,2025-01-15 21:00:53,VTM60,vitaman 60 ml,30000,Nofa Fara,8784972550,Sorong,2025-01-15 22:36:53,2025-01-17 05:36:53,,On Delivery,3
ORD002523,2025-02-22 23:16:36,JDM,jelly drink madu,20000,Bami Miba Lisa,8440458708,Jambi,2025-02-23 00:25:36,2025-02-24 20:25:36,,Processed,1
ORD002524,2025-01-25 17:54:07,MDB120,maduboom 120 ml,23000,Najo Faka,8139264100,Yogyakarta,2025-01-25 20:05:07,2025-01-26 17:05:07,,Processed,1
ORD002525,2025-02-01 23:31:47,MDB200,maduboom 200 ml,32000,Moti Naba Zami,8157899579,Ambon,2025-02-02 02:08:47,2025-02-04 01:08:47,,Processed,3
ORD002526,2025-02-05 07:52:06,VTMMD60,vitaman madu 60 ml,50000,Fami Jomi Sari,8479745527,Jepara,2025-02-05 09:00:06,2025-02-06 02:00:06,2025-02-09 02:00:06,Returned,2
ORD002527,2025-02-05 18:09:19,JDM,jelly drink madu,20000,Zali Tijo,8454707910,Palembang,2025-02-05 19:45:19,2025-02-06 03:45:19,,On Delivery,1
ORD002528,2025-02-26 22:21:57,MDB200,maduboom 200 ml,32000,Rimi Lina,8382528220,Lamongan,2025-02-26 23:13:57,2025-02-28 03:13:57,,On Delivery,2
ORD002529,2025-02-11 12:11:30,VTMMD60,vitaman madu 60 ml,50000,Raba Nomo,8591605477,Garut,2025-02-11 15:07:30,2025-02-12 04:07:30,,On Delivery,3
ORD002530,2025-01-28 01:37:13,MDB120,maduboom 120 ml,23000,Sati Mili Mina,8919571303,Banjarmasin,2025-01-28 04:02:13,2025-01-30 02:02:13,,On Delivery,3
ORD002531,2025-02-18 22:04:40,MDB200,maduboom 200 ml,32000,Nadi Jora Baza,8630801860,Cirebon,2025-02-19 00:31:40,2025-02-19 13:31:40,2025-02-26 13:31:40,Returned,2
ORD002532,2025-01-16 12:58:04,JDM,jelly drink madu,20000,Lijo Lisa Nasa,8769451603,Padang,2025-01-16 15:26:04,2025-01-18 14:26:04,,Delivered,1
ORD002533,2025-02-24 00:04:28,VTM60,vitaman 60 ml,30000,Raza Kadi Limo,8208811179,Tabanan,2025-02-24 01:09:28,2025-02-24 18:09:28,,Processed,2
ORD002534,2025-02-04 05:33:15,MDB200,maduboom 200 ml,32000,Kaba Riri Joti,8834345381,Bogor,2025-02-04 07:40:15,2025-02-06 03:40:15,,Processed,3
ORD002535,2025-01-14 00:34:09,VTMMD60,vitaman madu 60 ml,50000,Rimo Disa Rali,8189756953,Situbondo,2025-01-14 01:47:09,2025-01-14 07:47:09,,Delivered,3
ORD002536,2025-02-22 03:17:11,VTM60,vitaman 60 ml,30000,Naza Nori Nona,8375205459,Maumere,2025-02-22 04:45:11,2025-02-22 17:45:11,,Delivered,2
ORD002537,2025-02-16 02:16:38,VTM60,vitaman 60 ml,30000,Jori Nara,8213470354,Bangli,2025-02-16 05:04:38,2025-02-16 10:04:38,,Processed,2
ORD002538,2025-01-13 18:27:30,JDM,jelly drink madu,20000,Jona Dika Dina,8706591045,Ternate,2025-01-13 19:53:30,2025-01-15 07:53:30,,On Delivery,2
ORD002539,2025-02-01 13:21:04,VTM60,vitaman 60 ml,30000,Raza Zano Bamo,8685692781,Banyuwangi,2025-02-01 14:52:04,2025-02-03 07:52:04,,Delivered,3
ORD002540,2025-02-07 07:50:30,VTMMD60,vitaman madu 60 ml,50000,Tika Nari Nofa,8584751902,Cikarang,2025-02-07 10:03:30,2025-02-08 11:03:30,,On Delivery,2
ORD002541,2025-02-07 03:57:15,JDM,jelly drink madu,20000,Radi Jori Najo,8878584029,Samarinda,2025-02-07 04:50:15,2025-02-07 14:50:15,,Delivered,2
ORD002542,2025-02-21 12:17:47,MDB120,maduboom 120 ml,23000,Kaka Tiri Zali,8124819005,Denpasar,2025-02-21 14:23:47,2025-02-22 11:23:47,,Processed,3
ORD002543,2025-02-05 07:57:00,VTMMD60,vitaman madu 60 ml,50000,Rari Radi,8992766465,Subang,2025-02-05 09:45:00,2025-02-06 04:45:00,,Processed,1
ORD002544,2025-01-20 00:46:25,MDB200,maduboom 200 ml,32000,Kaza Ridi,8509836779,Bekasi,2025-01-20 02:22:25,2025-01-21 05:22:25,,Processed,3
ORD002545,2025-01-13 00:21:15,JDM,jelly drink madu,20000,Namo Raka,8504414079,Karawang,2025-01-13 01:22:15,2025-01-14 09:22:15,,Processed,2
ORD002546,2025-02-12 18:05:00,MDB120,maduboom 120 ml,23000,Fati Jomi Diza,8682363390,Singkawang,2025-02-12 19:05:00,2025-02-14 18:05:00,,Processed,3
ORD002547,2025-02-17 17:49:36,MDB120,maduboom 120 ml,23000,Noka Joli,8443368763,Ternate,2025-02-17 20:04:36,2025-02-18 15:04:36,,Processed,3
ORD002548,2025-02-19 13:38:40,MDB120,maduboom 120 ml,23000,Fali Timi,8372873306,Makassar,2025-02-19 14:35:40,2025-02-21 00:35:40,,On Delivery,1
ORD002549,2025-01-06 13:13:30,VTM60,vitaman 60 ml,30000,Mono Bari Dina,8232773688,Palembang,2025-01-06 15:20:30,2025-01-07 12:20:30,2025-01-13 12:20:30,Returned,2
ORD002550,2025-01-08 00:52:57,MDB200,maduboom 200 ml,32000,Nodi Dimi,8252941634,Bojonegoro,2025-01-08 02:13:57,2025-01-08 21:13:57,,Delivered,1
ORD002551,2025-01-15 15:42:04,VTMMD60,vitaman madu 60 ml,50000,Rifa Dira,8990723722,Batu,2025-01-15 17:19:04,2025-01-16 12:19:04,,On Delivery,3
ORD002552,2025-01-19 18:39:08,VTMMD60,vitaman madu 60 ml,50000,Basa Mili Zamo,8600509471,Kudus,2025-01-19 20:09:08,2025-01-21 00:09:08,,Processed,3
ORD002553,2025-01-27 05:55:53,JDM,jelly drink madu,20000,Nojo Mofa,8207918865,Purwakarta,2025-01-27 06:41:53,2025-01-28 15:41:53,,On Delivery,2
ORD002554,2025-02-15 16:41:20,JDM,jelly drink madu,20000,Safa Dina,8789953314,Pekanbaru,2025-02-15 18:21:20,2025-02-16 14:21:20,,Processed,1
ORD002555,2025-01-28 23:51:57,MDB200,maduboom 200 ml,32000,Fafa Mofa,8225512257,Tegal,2025-01-29 02:41:57,2025-01-29 20:41:57,,Processed,2
ORD002556,2025-01-29 11:47:10,VTMMD60,vitaman madu 60 ml,50000,Riba Miti,8159386376,Ternate,2025-01-29 14:38:10,2025-01-31 01:38:10,,Delivered,1
ORD002557,2025-01-12 15:42:54,MDB200,maduboom 200 ml,32000,Mina Momo Moti,8500255656,Palu,2025-01-12 16:17:54,2025-01-14 03:17:54,2025-01-21 03:17:54,Returned,3
ORD002558,2025-02-16 15:29:48,JDM,jelly drink madu,20000,Naka Bana,8315661348,Klaten,2025-02-16 17:48:48,2025-02-17 22:48:48,,Delivered,3
ORD002559,2025-01-07 20:52:59,MDB120,maduboom 120 ml,23000,Lisa Joza,8646891139,Buleleng,2025-01-07 23:28:59,2025-01-09 00:28:59,,Processed,1
ORD002560,2025-01-12 10:05:16,MDB120,maduboom 120 ml,23000,Moba Miti,8853538096,Palu,2025-01-12 11:54:16,2025-01-13 08:54:16,,Delivered,3
ORD002561,2025-01-18 07:57:07,MDB200,maduboom 200 ml,32000,Josa Momi,8269227541,Jakarta,2025-01-18 10:33:07,2025-01-18 21:33:07,,On Delivery,2
ORD002562,2025-01-06 13:10:07,JDM,jelly drink madu,20000,Fati Rimi,8448566231,Semarang,2025-01-06 15:09:07,2025-01-07 09:09:07,,On Delivery,2
ORD002563,2025-01-11 17:20:35,MDB200,maduboom 200 ml,32000,Zadi Dimi Miti,8472172497,Sorong,2025-01-11 18:12:35,2025-01-12 03:12:35,,Delivered,1
ORD002564,2025-01-13 07:10:36,VTM60,vitaman 60 ml,30000,Rina Tifa,8306833808,Cianjur,2025-01-13 09:38:36,2025-01-15 09:38:36,,Delivered,2
ORD002565,2025-01-16 10:51:12,VTM60,vitaman 60 ml,30000,Bara Dira Rara,8799291147,Gresik,2025-01-16 12:58:12,2025-01-16 23:58:12,,On Delivery,2
ORD002566,2025-02-16 13:14:27,MDB200,maduboom 200 ml,32000,Zasa Basa Naka,8536392850,Purwokerto,2025-02-16 13:48:27,2025-02-18 10:48:27,2025-02-20 10:48:27,Returned,3
ORD002567,2025-02-18 21:08:33,VTMMD60,vitaman madu 60 ml,50000,Nodi Tisa,8136113775,Ngawi,2025-02-18 22:53:33,2025-02-20 20:53:33,,Processed,1
ORD002568,2025-01-17 18:49:21,VTMMD60,vitaman madu 60 ml,50000,Bafa Dina,8109670409,Ende,2025-01-17 21:19:21,2025-01-19 20:19:21,,On Delivery,1
ORD002569,2025-01-22 11:11:04,VTMMD60,vitaman madu 60 ml,50000,Joli Lisa Zami,8281977723,Balikpapan,2025-01-22 12:39:04,2025-01-24 06:39:04,,Processed,1
ORD002570,2025-02-13 08:20:40,VTMMD60,vitaman madu 60 ml,50000,Dika Fajo,8157500936,Singkawang,2025-02-13 11:19:40,2025-02-14 06:19:40,2025-02-21 06:19:40,Returned,2
ORD002571,2025-02-09 21:20:55,VTMMD60,vitaman madu 60 ml,50000,Baka Joba,8344866710,Jayapura,2025-02-09 23:47:55,2025-02-10 12:47:55,,Processed,2
ORD002572,2025-01-21 21:01:08,VTM60,vitaman 60 ml,30000,Kafa Rali Dino,8252589692,Bandung,2025-01-21 23:08:08,2025-01-22 07:08:08,,On Delivery,2
ORD002573,2025-02-01 15:42:32,VTMMD60,vitaman madu 60 ml,50000,Dili Badi,8512869024,Tuban,2025-02-01 16:52:32,2025-02-02 05:52:32,,On Delivery,3
ORD002574,2025-01-14 11:20:45,MDB200,maduboom 200 ml,32000,Ramo Liba,8439736330,Maumere,2025-01-14 13:32:45,2025-01-15 17:32:45,,Processed,1
ORD002575,2025-01-13 09:59:07,VTM60,vitaman 60 ml,30000,Zana Kali,8944081738,Tasikmalaya,2025-01-13 10:41:07,2025-01-14 03:41:07,,Processed,1
ORD002576,2025-02-24 19:50:04,JDM,jelly drink madu,20000,Kafa Noka Sana,8443751789,Jambi,2025-02-24 22:48:04,2025-02-26 19:48:04,,Delivered,3
ORD002577,2025-02-12 08:40:09,VTMMD60,vitaman madu 60 ml,50000,Bana Sali Rana,8804365740,Kupang,2025-02-12 09:27:09,2025-02-14 07:27:09,,On Delivery,1
ORD002578,2025-02-20 06:38:29,VTMMD60,vitaman madu 60 ml,50000,Zami Lidi Tina,8789896231,Sumedang,2025-02-20 07:23:29,2025-02-20 19:23:29,,Processed,2
ORD002579,2025-02-15 16:06:48,VTM60,vitaman 60 ml,30000,Baza Mona Raza,8567616212,Badung,2025-02-15 19:06:48,2025-02-17 13:06:48,,On Delivery,2
ORD002580,2025-02-09 10:26:41,VTM60,vitaman 60 ml,30000,Baza Liri Kali,8671919067,Badung,2025-02-09 11:58:41,2025-02-10 00:58:41,,On Delivery,3
ORD002581,2025-02-22 01:04:06,VTMMD60,vitaman madu 60 ml,50000,Momo Nono Bajo,8347587009,Pontianak,2025-02-22 03:53:06,2025-02-23 13:53:06,,Processed,1
ORD002582,2025-01-18 00:03:11,JDM,jelly drink madu,20000,Kano Momo Fali,8896352523,Tabanan,2025-01-18 00:39:11,2025-01-19 01:39:11,,Processed,1
ORD002583,2025-02-07 12:17:37,VTM60,vitaman 60 ml,30000,Mori Rana,8999487856,Gianyar,2025-02-07 13:59:37,2025-02-08 10:59:37,2025-02-14 10:59:37,Returned,1
ORD002584,2025-02-08 07:31:11,MDB120,maduboom 120 ml,23000,Rimi Rami,8485979570,Yogyakarta,2025-02-08 10:20:11,2025-02-09 21:20:11,,On Delivery,1
ORD002585,2025-02-09 09:12:48,MDB200,maduboom 200 ml,32000,Bari Zafa,8262017074,Buleleng,2025-02-09 10:19:48,2025-02-11 04:19:48,,On Delivery,3
ORD002586,2025-01-11 13:02:12,MDB200,maduboom 200 ml,32000,Dimi Dika Moti,8414663489,Situbondo,2025-01-11 15:46:12,2025-01-13 01:46:12,,Processed,2
ORD002587,2025-02-26 09:31:40,VTM60,vitaman 60 ml,30000,Joli Limo Nofa,8276456982,Palembang,2025-02-26 11:58:40,2025-02-26 23:58:40,,On Delivery,2
ORD002588,2025-01-03 06:35:31,JDM,jelly drink madu,20000,Dino Joba Mojo,8802108836,Bogor,2025-01-03 09:24:31,2025-01-04 18:24:31,2025-01-06 18:24:31,Returned,1
ORD002589,2025-02-10 10:59:23,VTM60,vitaman 60 ml,30000,Raza Rijo,8403807016,Cirebon,2025-02-10 13:50:23,2025-02-11 14:50:23,,On Delivery,2
ORD002590,2025-01-08 11:18:56,MDB120,maduboom 120 ml,23000,Kaba Zami,8952739531,Purwakarta,2025-01-08 13:33:56,2025-01-09 21:33:56,,Delivered,1
ORD002591,2025-01-27 17:02:01,VTMMD60,vitaman madu 60 ml,50000,Jodi Zadi Timi,8203126487,Karangasem,2025-01-27 17:55:01,2025-01-28 15:55:01,,Delivered,3
ORD002592,2025-01-23 10:12:53,JDM,jelly drink madu,20000,Rali Tiba Saza,8452915715,Tasikmalaya,2025-01-23 11:49:53,2025-01-24 22:49:53,,Delivered,3
ORD002593,2025-01-30 07:39:36,VTMMD60,vitaman madu 60 ml,50000,Jora Faka Faba,8963759508,Cikarang,2025-01-30 10:21:36,2025-02-01 07:21:36,,Delivered,3
ORD002594,2025-02-12 02:42:16,MDB200,maduboom 200 ml,32000,Zano Dimi,8173871809,Bandung,2025-02-12 04:52:16,2025-02-13 04:52:16,,On Delivery,2
ORD002595,2025-02-22 18:42:44,JDM,jelly drink madu,20000,Rili Riti Noza,8664285323,Badung,2025-02-22 20:20:44,2025-02-23 01:20:44,,On Delivery,1
ORD002596,2025-01-26 17:18:22,MDB120,maduboom 120 ml,23000,Miti Nori,8875639354,Pekanbaru,2025-01-26 18:31:22,2025-01-28 04:31:22,,Delivered,3
ORD002597,2025-02-27 16:33:29,VTMMD60,vitaman madu 60 ml,50000,Nafa Baka,8844239736,Karawang,2025-02-27 17:33:29,2025-02-28 23:33:29,,Delivered,3
ORD002598,2025-01-25 16:37:39,VTMMD60,vitaman madu 60 ml,50000,Lika Bari Mora,8124392670,Lamongan,2025-01-25 19:26:39,2025-01-26 03:26:39,,On Delivery,1
ORD002599,2025-01-22 03:25:28,MDB120,maduboom 120 ml,23000,Sali Rara,8729419059,Garut,2025-01-22 06:07:28,2025-01-24 00:07:28,,Processed,2
ORD002600,2025-01-27 06:13:56,JDM,jelly drink madu,20000,Joza Tiza Nora,8676025210,Sumedang,2025-01-27 08:40:56,2025-01-28 09:40:56,,Delivered,2
ORD002601,2025-01-20 00:30:23,MDB200,maduboom 200 ml,32000,Dika Noka Riri,8835295668,Ponorogo,2025-01-20 03:16:23,2025-01-20 21:16:23,2025-01-27 21:16:23,Returned,3
ORD002602,2025-02-07 14:37:00,MDB120,maduboom 120 ml,23000,Mora Sano,8497661819,Ende,2025-02-07 17:01:00,2025-02-08 22:01:00,,On Delivery,1
ORD002603,2025-01-21 13:37:26,MDB120,maduboom 120 ml,23000,Zana Fana Bamo,8898447900,Ngawi,2025-01-21 16:14:26,2025-01-22 23:14:26,,Delivered,2
ORD002604,2025-02-23 22:57:42,MDB120,maduboom 120 ml,23000,Jojo Noza Lino,8595082917,Ngawi,2025-02-24 01:21:42,2025-02-25 17:21:42,,Delivered,3
ORD002605,2025-02-15 13:40:40,VTMMD60,vitaman madu 60 ml,50000,Rasa Dimo,8185610576,Bojonegoro,2025-02-15 15:26:40,2025-02-15 21:26:40,,Processed,3
ORD002606,2025-02-23 12:51:19,MDB200,maduboom 200 ml,32000,Rili Dijo,8247660615,Karangasem,2025-02-23 14:31:19,2025-02-25 04:31:19,,Processed,2
ORD002607,2025-02-12 14:42:24,MDB120,maduboom 120 ml,23000,Jori Nadi,8217096236,Subang,2025-02-12 15:36:24,2025-02-13 10:36:24,,On Delivery,3
ORD002608,2025-02-13 09:07:51,VTMMD60,vitaman madu 60 ml,50000,Joka Risa Jomo,8358093904,Jepara,2025-02-13 10:39:51,2025-02-14 23:39:51,,Processed,3
ORD002609,2025-01-07 12:19:03,MDB120,maduboom 120 ml,23000,Zajo Rati,8886602052,Bojonegoro,2025-01-07 14:21:03,2025-01-09 09:21:03,,On Delivery,3
ORD002610,2025-01-10 23:35:27,JDM,jelly drink madu,20000,Mona Nasa Fasa,8511234861,Batam,2025-01-11 02:09:27,2025-01-12 05:09:27,,Processed,2
ORD002611,2025-01-08 18:33:26,MDB200,maduboom 200 ml,32000,Kati Riba Fari,8707433353,Lombok Barat,2025-01-08 20:58:26,2025-01-10 05:58:26,,On Delivery,1
ORD002612,2025-01-26 02:09:32,MDB120,maduboom 120 ml,23000,Riba Modi Tijo,8584492063,Surabaya,2025-01-26 02:52:32,2025-01-26 13:52:32,,On Delivery,1
ORD002613,2025-01-27 01:04:31,VTM60,vitaman 60 ml,30000,Jori Nosa Riba,8517402928,Banjarbaru,2025-01-27 01:36:31,2025-01-27 13:36:31,,On Delivery,2
ORD002614,2025-01-16 15:40:20,VTM60,vitaman 60 ml,30000,Modi Basa,8615594672,Probolinggo,2025-01-16 17:11:20,2025-01-16 22:11:20,,Delivered,1
ORD002615,2025-01-11 02:53:00,MDB200,maduboom 200 ml,32000,Noli Miri,8833553387,Probolinggo,2025-01-11 05:51:00,2025-01-11 18:51:00,,Processed,3
ORD002616,2025-02-23 11:50:48,MDB120,maduboom 120 ml,23000,Nori Zafa Kano,8388457839,Malang,2025-02-23 13:34:48,2025-02-25 06:34:48,,On Delivery,2
ORD002617,2025-02-15 16:57:01,MDB120,maduboom 120 ml,23000,Liri Dika Rami,8663603398,Sumedang,2025-02-15 17:27:01,2025-02-17 05:27:01,,Processed,1
ORD002618,2025-02-10 18:09:11,MDB120,maduboom 120 ml,23000,Limo Tina Nadi,8404821830,Tuban,2025-02-10 20:25:11,2025-02-11 18:25:11,,Processed,2
ORD002619,2025-02-19 14:35:15,VTM60,vitaman 60 ml,30000,Jono Fafa Sana,8720096188,Karangasem,2025-02-19 16:57:15,2025-02-21 05:57:15,,Processed,2
ORD002620,2025-02-16 00:58:53,VTM60,vitaman 60 ml,30000,Kamo Zari Rasa,8108223615,Pasuruan,2025-02-16 02:33:53,2025-02-17 17:33:53,,On Delivery,2
ORD002621,2025-02-12 22:26:18,MDB200,maduboom 200 ml,32000,Tisa Jofa,8898341912,Singkawang,2025-02-13 01:11:18,2025-02-14 17:11:18,,On Delivery,3
ORD002622,2025-02-10 14:08:17,MDB200,maduboom 200 ml,32000,Nora Famo Kano,8576335218,Magelang,2025-02-10 16:15:17,2025-02-11 13:15:17,2025-02-18 13:15:17,Returned,1
ORD002623,2025-01-09 16:12:25,MDB120,maduboom 120 ml,23000,Rafa Baba,8850407884,Manado,2025-01-09 17:04:25,2025-01-11 02:04:25,,On Delivery,3
ORD002624,2025-01-15 00:29:08,MDB120,maduboom 120 ml,23000,Nomo Naza,8439678575,Boyolali,2025-01-15 03:13:08,2025-01-15 22:13:08,,Processed,3
ORD002625,2025-01-15 00:07:52,JDM,jelly drink madu,20000,Sara Radi Famo,8714491242,Tabanan,2025-01-15 02:05:52,2025-01-16 06:05:52,,Processed,3
ORD002626,2025-02-01 04:10:41,VTMMD60,vitaman madu 60 ml,50000,Kana Diza Nosa,8562890742,Maumere,2025-02-01 05:20:41,2025-02-02 04:20:41,,Delivered,3
ORD002627,2025-01-12 23:43:39,MDB200,maduboom 200 ml,32000,Naka Zaza,8134307389,Jepara,2025-01-13 01:50:39,2025-01-14 19:50:39,,On Delivery,2
ORD002628,2025-01-05 09:52:00,MDB200,maduboom 200 ml,32000,Dimi Kajo Zaba,8938083952,Buleleng,2025-01-05 12:37:00,2025-01-07 11:37:00,,On Delivery,1
ORD002629,2025-01-24 07:59:30,MDB120,maduboom 120 ml,23000,Modi Nodi Fadi,8162218918,Ende,2025-01-24 09:12:30,2025-01-25 14:12:30,,Processed,3
ORD002630,2025-01-15 09:07:24,MDB120,maduboom 120 ml,23000,Rina Saka Tisa,8818172757,Sukabumi,2025-01-15 09:48:24,2025-01-17 07:48:24,,Processed,1
ORD002631,2025-01-22 17:23:57,MDB200,maduboom 200 ml,32000,Rara Kadi,8611274877,Kupang,2025-01-22 18:49:57,2025-01-23 09:49:57,2025-01-26 09:49:57,Returned,3
ORD002632,2025-02-05 03:07:10,MDB200,maduboom 200 ml,32000,Famo Rino Tika,8249550207,Surabaya,2025-02-05 05:45:10,2025-02-06 04:45:10,,On Delivery,3
ORD002633,2025-02-19 09:15:36,VTM60,vitaman 60 ml,30000,Dira Jomo,8820041680,Madiun,2025-02-19 10:16:36,2025-02-21 08:16:36,,On Delivery,2
ORD002634,2025-02-08 21:26:49,VTM60,vitaman 60 ml,30000,Midi Ridi Baba,8968224490,Lombok Timur,2025-02-08 23:16:49,2025-02-10 17:16:49,2025-02-12 17:16:49,Returned,1
ORD002635,2025-01-05 07:20:30,MDB120,maduboom 120 ml,23000,Zano Zari,8874890192,Tabanan,2025-01-05 10:11:30,2025-01-06 02:11:30,,Processed,2
ORD002636,2025-01-29 06:30:53,VTM60,vitaman 60 ml,30000,Joka Kami,8706917063,Makassar,2025-01-29 08:36:53,2025-01-31 07:36:53,,Delivered,2
ORD002637,2025-02-27 13:34:49,VTM60,vitaman 60 ml,30000,Disa Rika,8192093587,Cirebon,2025-02-27 15:45:49,2025-03-01 07:45:49,,Processed,2
ORD002638,2025-02-16 01:13:02,MDB120,maduboom 120 ml,23000,Moza Tisa,8185336546,Maumere,2025-02-16 03:13:02,2025-02-17 23:13:02,,Processed,2
ORD002639,2025-01-28 00:00:19,MDB200,maduboom 200 ml,32000,Kami Lifa Mira,8863334307,Depok,2025-01-28 01:40:19,2025-01-29 10:40:19,,Delivered,3
ORD002640,2025-02-07 22:39:41,MDB200,maduboom 200 ml,32000,Zaka Zano,8178017921,Gresik,2025-02-08 01:37:41,2025-02-09 01:37:41,,On Delivery,1
ORD002641,2025-02-22 09:31:50,JDM,jelly drink madu,20000,Bano Fajo,8448484290,Maumere,2025-02-22 12:30:50,2025-02-24 08:30:50,,On Delivery,3
ORD002642,2025-01-29 23:15:18,MDB120,maduboom 120 ml,23000,Faba Fami,8839920544,Pasuruan,2025-01-30 00:40:18,2025-01-31 15:40:18,,Processed,2
ORD002643,2025-01-18 10:54:06,JDM,jelly drink madu,20000,Nojo Momi Lira,8686640971,Depok,2025-01-18 12:07:06,2025-01-20 12:07:06,,On Delivery,1
ORD002644,2025-02-02 08:19:00,MDB120,maduboom 120 ml,23000,Zari Liba Rara,8758620979,Kendari,2025-02-02 09:45:00,2025-02-03 03:45:00,,Delivered,1
ORD002645,2025-01-16 01:37:01,MDB120,maduboom 120 ml,23000,Fami Didi,8562535714,Banjarbaru,2025-01-16 02:36:01,2025-01-17 11:36:01,,On Delivery,1
ORD002646,2025-01-29 07:57:57,JDM,jelly drink madu,20000,Rasa Joza Fafa,8286497148,Palembang,2025-01-29 08:39:57,2025-01-29 22:39:57,2025-02-04 22:39:57,Returned,2
ORD002647,2025-02-15 12:47:07,MDB200,maduboom 200 ml,32000,Bajo Momi Tisa,8899712774,Jembrana,2025-02-15 15:37:07,2025-02-16 22:37:07,,Processed,1
ORD002648,2025-02-26 06:11:19,MDB120,maduboom 120 ml,23000,Modi Rara Tiri,8531318742,Cikarang,2025-02-26 08:41:19,2025-02-27 20:41:19,,On Delivery,3
ORD002649,2025-01-13 10:20:33,VTMMD60,vitaman madu 60 ml,50000,Liza Timi,8626206682,Indramayu,2025-01-13 12:19:33,2025-01-14 06:19:33,,Processed,3
ORD002650,2025-01-19 13:04:44,VTM60,vitaman 60 ml,30000,Joti Bajo,8612297278,Bogor,2025-01-19 15:26:44,2025-01-21 13:26:44,2025-01-25 13:26:44,Returned,1
ORD002651,2025-01-22 00:43:22,VTMMD60,vitaman madu 60 ml,50000,Timi Josa,8621119182,Cianjur,2025-01-22 02:27:22,2025-01-23 22:27:22,,Delivered,2
ORD002652,2025-02-09 01:23:08,JDM,jelly drink madu,20000,Rafa Nali Liba,8878829800,Ponorogo,2025-02-09 03:49:08,2025-02-10 17:49:08,,Processed,3
ORD002653,2025-01-08 20:55:33,JDM,jelly drink madu,20000,Joti Lisa Faka,8492858858,Depok,2025-01-08 22:59:33,2025-01-10 19:59:33,,On Delivery,3
ORD002654,2025-02-17 03:15:20,VTM60,vitaman 60 ml,30000,Mika Jora,8600281384,Bandar Lampung,2025-02-17 05:20:20,2025-02-18 09:20:20,,Delivered,1
ORD002655,2025-02-26 02:15:20,VTMMD60,vitaman madu 60 ml,50000,Jofa Badi Raka,8913639523,Batu,2025-02-26 05:01:20,2025-02-27 11:01:20,,Processed,1
ORD002656,2025-02-17 01:19:46,JDM,jelly drink madu,20000,Rati Rano,8491605606,Badung,2025-02-17 03:36:46,2025-02-19 00:36:46,,Processed,2
ORD002657,2025-02-27 21:18:48,JDM,jelly drink madu,20000,Tidi Rira Nana,8830986623,Lombok Timur,2025-02-27 23:06:48,2025-02-28 10:06:48,,Processed,2
ORD002658,2025-02-02 00:19:38,MDB200,maduboom 200 ml,32000,Fana Rijo,8184087727,Jombang,2025-02-02 03:10:38,2025-02-03 18:10:38,,Delivered,1
ORD002659,2025-02-26 12:13:31,JDM,jelly drink madu,20000,Lisa Diri Nomi,8137788737,Bandar Lampung,2025-02-26 14:37:31,2025-02-28 11:37:31,,Processed,3
ORD002660,2025-02-08 16:52:37,VTM60,vitaman 60 ml,30000,Zali Misa,8761792660,Makassar,2025-02-08 18:27:37,2025-02-10 10:27:37,,Delivered,1
ORD002661,2025-01-27 22:12:03,MDB200,maduboom 200 ml,32000,Rino Joza Dino,8913075356,Kediri,2025-01-27 23:21:03,2025-01-29 15:21:03,,On Delivery,2
ORD002662,2025-02-08 05:22:12,VTM60,vitaman 60 ml,30000,Jona Zano Disa,8127418522,Sumedang,2025-02-08 06:56:12,2025-02-10 01:56:12,,On Delivery,1
ORD002663,2025-01-06 00:38:29,MDB200,maduboom 200 ml,32000,Momi Joti,8892067022,Bandar Lampung,2025-01-06 02:53:29,2025-01-07 19:53:29,,Delivered,2
ORD002664,2025-02-18 19:55:42,MDB200,maduboom 200 ml,32000,Mora Tina Mona,8352560387,Lombok Barat,2025-02-18 21:52:42,2025-02-19 16:52:42,,Delivered,2
ORD002665,2025-02-18 09:47:01,MDB120,maduboom 120 ml,23000,Lina Kari Saka,8981740689,Probolinggo,2025-02-18 10:48:01,2025-02-19 05:48:01,,Delivered,3
ORD002666,2025-01-25 23:53:25,VTMMD60,vitaman madu 60 ml,50000,Jori Nosa Zana,8997406608,Tangerang,2025-01-26 00:26:25,2025-01-26 05:26:25,,Processed,1
ORD002667,2025-01-18 20:22:41,VTMMD60,vitaman madu 60 ml,50000,Noli Sari Kali,8690376823,Tangerang,2025-01-18 22:59:41,2025-01-19 10:59:41,,Processed,1
ORD002668,2025-01-21 12:19:46,VTMMD60,vitaman madu 60 ml,50000,Saba Nara Rari,8469961025,Batu,2025-01-21 15:03:46,2025-01-22 02:03:46,,On Delivery,2
ORD002669,2025-01-30 02:11:36,VTMMD60,vitaman madu 60 ml,50000,Nadi Kara,8404368624,Lombok Barat,2025-01-30 02:41:36,2025-01-31 18:41:36,,On Delivery,1
